ano,sigla_uf,sexo,faixa_etaria,media_aposentadoria_pensao,media_outras_fontes_geral,total_respondentes
2019,PR,Feminino,0 a 14 anos,2.0,8.0,26
2019,PR,Masculino,Outras idades / Não mapeado,1.83,8.0,6
2019,PR,Feminino,Outras idades / Não mapeado,2.0,8.0,7
2019,TO,Masculino,Outras idades / Não mapeado,2.0,7.96,46
2019,TO,Masculino,Outras idades / Não mapeado,2.0,8.0,31
2019,TO,Feminino,Outras idades / Não mapeado,1.93,7.8,41
2019,TO,Masculino,15 a 29 anos,2.0,7.98,49
2019,TO,Feminino,Outras idades / Não mapeado,1.96,8.0,28
2019,TO,Masculino,Outras idades / Não mapeado,1.95,7.89,37
2019,TO,Feminino,0 a 14 anos,2.0,8.0,54
2019,TO,Feminino,Outras idades / Não mapeado,2.0,7.69,59
2019,TO,Feminino,Outras idades / Não mapeado,2.0,8.0,9
2019,TO,Masculino,Outras idades / Não mapeado,2.0,8.0,10
2019,SE,Feminino,60 anos ou mais,2.0,7.13,8
2019,SE,Feminino,Outras idades / Não mapeado,2.0,7.67,3
2019,SE,Feminino,15 a 29 anos,2.0,8.0,4
2019,SE,Masculino,Outras idades / Não mapeado,2.0,8.0,3
2019,SE,Masculino,Outras idades / Não mapeado,2.0,8.0,4
2019,SP,Masculino,60 anos ou mais,2.0,7.97,249
2019,SP,Feminino,Outras idades / Não mapeado,1.99,7.93,272
2019,SP,Feminino,Outras idades / Não mapeado,1.95,7.93,196
2019,SP,Masculino,Outras idades / Não mapeado,1.95,7.87,140
2019,SP,Feminino,Outras idades / Não mapeado,1.97,7.93,106
2019,SP,Masculino,Outras idades / Não mapeado,2.0,7.96,289
2019,SP,Feminino,Outras idades / Não mapeado,1.91,7.92,113
2019,SP,Feminino,Outras idades / Não mapeado,1.99,7.88,266
2019,SP,Masculino,Outras idades / Não mapeado,2.0,7.95,240
2019,SP,Masculino,Outras idades / Não mapeado,2.0,7.94,266
2019,SP,Masculino,45 a 59 anos,2.0,7.99,326
2019,SP,Feminino,30 a 44 anos,1.99,7.99,176
2019,SP,Feminino,Outras idades / Não mapeado,2.0,7.85,274
2019,SC,Feminino,45 a 59 anos,2.0,8.0,309
2019,SC,Masculino,30 a 44 anos,1.98,7.98,207
2019,SC,Feminino,Outras idades / Não mapeado,2.0,7.92,294
2019,SC,Masculino,Outras idades / Não mapeado,2.0,7.98,278
2019,SC,Masculino,0 a 14 anos,2.0,8.0,228
2019,SC,Masculino,Outras idades / Não mapeado,1.98,7.94,293
2019,RS,Feminino,15 a 29 anos,2.0,8.0,16
2019,RS,Masculino,Outras idades / Não mapeado,2.0,7.9,10
2019,RS,Masculino,Outras idades / Não mapeado,2.0,7.67,9
2019,RS,Feminino,Outras idades / Não mapeado,2.0,8.0,19
2019,RS,Feminino,60 anos ou mais,2.0,8.0,11
2016,SC,Masculino,Outras idades / Não mapeado,1.97,7.87,32
2016,SC,Feminino,Outras idades / Não mapeado,2.0,8.0,19
2016,SC,Feminino,Outras idades / Não mapeado,2.0,7.92,26
2016,SC,Masculino,Outras idades / Não mapeado,2.0,7.92,26
2016,SC,Feminino,Outras idades / Não mapeado,2.0,8.0,24
2016,SC,Feminino,30 a 44 anos,2.0,8.0,25
2016,SC,Feminino,Outras idades / Não mapeado,2.0,7.91,34
2016,SC,Masculino,60 anos ou mais,2.0,7.97,33
2016,SC,Masculino,45 a 59 anos,2.0,8.0,38
2016,SC,Masculino,Outras idades / Não mapeado,2.0,8.0,31
2016,SC,Feminino,Outras idades / Não mapeado,1.92,8.0,13
2016,RR,Feminino,Outras idades / Não mapeado,1.98,7.58,198
2016,RR,Feminino,Outras idades / Não mapeado,1.99,7.68,145
2016,RR,Masculino,Outras idades / Não mapeado,1.99,7.89,153
2016,RR,Masculino,60 anos ou mais,1.99,8.0,235
2016,RR,Masculino,Outras idades / Não mapeado,1.98,7.99,219
2016,RR,Masculino,Outras idades / Não mapeado,1.99,7.94,200
2016,RR,Feminino,Outras idades / Não mapeado,1.9,7.69,61
2016,RR,Masculino,Outras idades / Não mapeado,1.95,7.92,65
2016,RR,Feminino,30 a 44 anos,2.0,7.99,198
2016,RR,Feminino,Outras idades / Não mapeado,2.0,7.58,206
2016,RR,Masculino,45 a 59 anos,1.99,7.99,346
2016,RR,Feminino,Outras idades / Não mapeado,1.88,7.76,25
2016,RR,Feminino,Outras idades / Não mapeado,1.95,7.76,38
2016,TO,Masculino,30 a 44 anos,1.99,8.0,184
2016,TO,Masculino,Outras idades / Não mapeado,2.0,7.94,205
2016,TO,Feminino,Outras idades / Não mapeado,2.0,7.64,218
2016,TO,Feminino,45 a 59 anos,1.99,7.96,288
2016,TO,Masculino,Outras idades / Não mapeado,1.99,7.96,161
2016,TO,Masculino,0 a 14 anos,1.99,8.0,192
2016,SE,Feminino,Outras idades / Não mapeado,1.97,7.72,281
2016,SE,Feminino,Outras idades / Não mapeado,1.96,7.96,84
2016,SE,Masculino,15 a 29 anos,1.99,8.0,319
2016,SE,Feminino,Outras idades / Não mapeado,1.98,7.66,320
2016,SE,Masculino,Outras idades / Não mapeado,1.97,7.94,182
2016,SE,Masculino,Outras idades / Não mapeado,1.95,7.94,176
2016,SE,Feminino,0 a 14 anos,2.0,8.0,309
2016,SE,Masculino,Outras idades / Não mapeado,1.97,7.97,61
2016,SE,Masculino,Outras idades / Não mapeado,1.98,7.94,290
2016,SE,Feminino,Outras idades / Não mapeado,1.97,7.92,180
2016,SP,Feminino,15 a 29 anos,2.0,7.99,259
2016,SP,Feminino,60 anos ou mais,2.0,7.94,303
2016,SP,Feminino,Outras idades / Não mapeado,1.99,7.94,288
2016,SP,Masculino,Outras idades / Não mapeado,1.97,7.89,119
2016,SP,Masculino,Outras idades / Não mapeado,1.98,7.94,66
2016,SC,Masculino,Outras idades / Não mapeado,2.0,7.93,14
2016,SC,Feminino,Outras idades / Não mapeado,2.0,8.0,12
2016,RS,Feminino,0 a 14 anos,2.0,7.99,132
2016,RS,Feminino,Outras idades / Não mapeado,1.99,7.94,137
2016,RS,Masculino,Outras idades / Não mapeado,2.0,7.93,138
2016,RS,Feminino,Outras idades / Não mapeado,1.97,7.95,183
2016,RS,Masculino,Outras idades / Não mapeado,1.99,7.95,167
2016,RS,Masculino,15 a 29 anos,2.0,7.99,129
2016,RS,Feminino,Outras idades / Não mapeado,1.98,7.93,55
2016,RS,Feminino,Outras idades / Não mapeado,2.0,7.9,165
2016,RS,Masculino,Outras idades / Não mapeado,1.98,7.98,119
2016,RS,Masculino,Outras idades / Não mapeado,1.98,7.98,43
2016,RO,Masculino,0 a 14 anos,2.0,7.98,304
2016,RO,Feminino,Outras idades / Não mapeado,1.99,7.79,312
2016,RO,Masculino,Outras idades / Não mapeado,1.98,7.91,241
2016,RO,Masculino,30 a 44 anos,2.0,7.99,302
2016,RO,Masculino,Outras idades / Não mapeado,1.98,7.94,329
2016,RO,Feminino,45 a 59 anos,2.0,7.97,410
2016,PA,Masculino,0 a 14 anos,2.0,7.99,177
2016,PA,Masculino,Outras idades / Não mapeado,2.0,7.89,102
2016,PA,Masculino,30 a 44 anos,1.99,8.0,180
2016,PA,Masculino,Outras idades / Não mapeado,2.0,7.97,159
2016,PA,Feminino,Outras idades / Não mapeado,1.98,7.59,155
2016,PA,Feminino,45 a 59 anos,1.99,7.98,260
2016,PI,Masculino,15 a 29 anos,1.99,8.0,308
2016,PI,Feminino,Outras idades / Não mapeado,1.97,7.58,272
2016,PI,Feminino,0 a 14 anos,2.0,8.0,251
2016,PI,Masculino,Outras idades / Não mapeado,1.98,7.94,252
2016,PI,Feminino,Outras idades / Não mapeado,1.97,7.64,264
2016,PI,Masculino,Outras idades / Não mapeado,1.98,7.94,163
2016,PI,Feminino,Outras idades / Não mapeado,1.99,7.93,172
2016,PI,Masculino,Outras idades / Não mapeado,1.99,7.91,174
2016,PI,Feminino,Outras idades / Não mapeado,1.97,8.0,75
2016,PI,Masculino,Outras idades / Não mapeado,1.97,7.97,65
2016,RN,Masculino,30 a 44 anos,2.0,8.0,59
2016,RN,Masculino,Outras idades / Não mapeado,1.99,7.98,81
2016,RN,Feminino,Outras idades / Não mapeado,1.98,7.74,80
2016,RN,Feminino,45 a 59 anos,2.0,8.0,110
2016,RN,Masculino,Outras idades / Não mapeado,2.0,7.92,64
2016,RN,Masculino,0 a 14 anos,2.0,8.0,66
2016,PB,Feminino,15 a 29 anos,2.0,8.0,167
2016,PB,Masculino,Outras idades / Não mapeado,1.96,7.83,52
2016,PB,Feminino,60 anos ou mais,1.98,7.75,189
2016,PB,Feminino,Outras idades / Não mapeado,1.97,7.87,117
2016,PB,Masculino,Outras idades / Não mapeado,2.0,8.0,35
2016,PE,Masculino,Outras idades / Não mapeado,1.99,7.95,93
2016,PE,Feminino,Outras idades / Não mapeado,1.97,8.0,38
2016,PE,Masculino,60 anos ou mais,1.99,7.98,110
2016,PE,Feminino,Outras idades / Não mapeado,1.99,7.64,125
2016,PE,Feminino,Outras idades / Não mapeado,1.98,7.66,95
2016,PE,Masculino,Outras idades / Não mapeado,1.99,7.93,81
2016,PE,Feminino,Outras idades / Não mapeado,2.0,7.64,102
2016,PE,Feminino,Outras idades / Não mapeado,1.84,7.91,45
2016,PE,Feminino,Outras idades / Não mapeado,1.91,8.0,34
2016,PE,Masculino,45 a 59 anos,1.99,8.0,153
2016,PE,Masculino,Outras idades / Não mapeado,1.95,7.95,44
2016,PE,Masculino,Outras idades / Não mapeado,1.99,7.97,98
2016,PE,Feminino,30 a 44 anos,2.0,8.0,74
2016,RJ,Feminino,Outras idades / Não mapeado,2.0,7.92,169
2016,RJ,Masculino,Outras idades / Não mapeado,2.0,7.96,132
2016,RJ,Masculino,30 a 44 anos,2.0,7.99,109
2016,RJ,Feminino,45 a 59 anos,1.99,7.98,187
2016,RJ,Masculino,0 a 14 anos,2.0,8.0,98
2016,RJ,Masculino,Outras idades / Não mapeado,1.99,7.96,141
2016,PR,Feminino,Outras idades / Não mapeado,1.99,7.85,152
2016,PR,Masculino,0 a 14 anos,2.0,7.99,121
2016,PR,Masculino,Outras idades / Não mapeado,1.99,7.91,153
2016,PR,Feminino,45 a 59 anos,2.0,7.98,174
2016,PR,Masculino,30 a 44 anos,2.0,8.0,105
2016,PR,Masculino,Outras idades / Não mapeado,1.99,7.99,141
2016,AC,Masculino,Outras idades / Não mapeado,1.98,7.94,280
2016,AC,Masculino,45 a 59 anos,1.99,8.0,573
2016,AC,Masculino,Outras idades / Não mapeado,1.99,7.97,282
2016,AC,Feminino,30 a 44 anos,2.0,7.99,365
2016,AC,Feminino,Outras idades / Não mapeado,2.0,7.58,322
2016,AC,Feminino,Outras idades / Não mapeado,1.98,7.68,219
2016,AC,Feminino,Outras idades / Não mapeado,2.0,8.0,36
2016,AC,Feminino,Outras idades / Não mapeado,1.96,7.95,92
2016,AC,Feminino,Outras idades / Não mapeado,1.99,7.71,274
2016,AC,Masculino,60 anos ou mais,2.0,7.99,362
2016,AC,Masculino,Outras idades / Não mapeado,1.97,7.93,202
2016,AC,Masculino,Outras idades / Não mapeado,1.99,7.99,85
2016,AC,Feminino,Outras idades / Não mapeado,1.98,7.96,53
2016,AM,Masculino,0 a 14 anos,2.0,8.0,68
2016,AM,Feminino,45 a 59 anos,2.0,7.99,79
2016,AM,Masculino,Outras idades / Não mapeado,2.0,7.93,46
2016,AM,Masculino,30 a 44 anos,2.0,8.0,53
2016,AM,Feminino,Outras idades / Não mapeado,2.0,7.8,61
2016,AM,Masculino,Outras idades / Não mapeado,2.0,7.89,35
2016,AP,Masculino,Outras idades / Não mapeado,1.84,7.96,25
2016,AP,Feminino,Outras idades / Não mapeado,1.95,7.93,74
2016,AP,Feminino,15 a 29 anos,2.0,7.99,201
2016,AP,Masculino,Outras idades / Não mapeado,1.83,7.92,12
2016,AP,Feminino,60 anos ou mais,1.99,7.87,175
2016,CE,Feminino,Outras idades / Não mapeado,1.98,7.96,54
2016,CE,Masculino,45 a 59 anos,2.0,7.99,136
2016,CE,Feminino,Outras idades / Não mapeado,1.95,7.66,110
2016,CE,Masculino,60 anos ou mais,1.98,7.98,121
2016,CE,Feminino,Outras idades / Não mapeado,2.0,7.75,91
2016,CE,Masculino,Outras idades / Não mapeado,1.9,7.9,41
2016,CE,Feminino,Outras idades / Não mapeado,1.9,7.95,39
2016,CE,Masculino,Outras idades / Não mapeado,2.0,7.94,97
2016,CE,Feminino,Outras idades / Não mapeado,1.98,7.66,122
2016,CE,Masculino,Outras idades / Não mapeado,1.98,7.97,95
2016,CE,Feminino,30 a 44 anos,2.0,8.0,104
2016,CE,Feminino,Outras idades / Não mapeado,2.0,7.92,37
2016,CE,Masculino,Outras idades / Não mapeado,1.97,7.87,61
2016,AL,Feminino,60 anos ou mais,2.0,7.79,29
2016,AL,Feminino,Outras idades / Não mapeado,1.87,7.91,23
2016,AL,Masculino,Outras idades / Não mapeado,2.0,8.0,5
2016,AL,Feminino,15 a 29 anos,2.0,7.97,30
2016,BA,Feminino,Outras idades / Não mapeado,2.0,7.59,111
2016,BA,Feminino,Outras idades / Não mapeado,1.93,8.0,41
2016,BA,Masculino,Outras idades / Não mapeado,1.97,7.92,97
2016,BA,Feminino,Outras idades / Não mapeado,1.99,7.61,110
2016,BA,Masculino,Outras idades / Não mapeado,1.98,7.9,105
2016,BA,Masculino,60 anos ou mais,1.98,7.97,115
2016,BA,Feminino,Outras idades / Não mapeado,1.92,8.0,37
2016,BA,Masculino,45 a 59 anos,1.99,7.99,114
2016,BA,Feminino,Outras idades / Não mapeado,1.99,7.6,100
2016,BA,Masculino,Outras idades / Não mapeado,1.94,7.87,31
2016,BA,Feminino,Outras idades / Não mapeado,1.8,7.91,44
2016,BA,Masculino,Outras idades / Não mapeado,1.96,7.94,83
2016,BA,Feminino,30 a 44 anos,1.99,8.0,79
2016,AL,Masculino,Outras idades / Não mapeado,2.0,8.0,4
2016,MA,Feminino,30 a 44 anos,1.99,7.98,299
2016,MA,Masculino,Outras idades / Não mapeado,2.0,7.92,171
2016,MA,Feminino,Outras idades / Não mapeado,1.89,7.99,74
2016,MA,Feminino,Outras idades / Não mapeado,1.93,7.97,72
2016,MA,Masculino,60 anos ou mais,1.99,7.97,267
2016,MA,Feminino,Outras idades / Não mapeado,1.97,7.6,186
2016,MA,Masculino,Outras idades / Não mapeado,1.99,7.93,236
2016,MA,Feminino,Outras idades / Não mapeado,1.99,7.53,280
2016,MA,Feminino,Outras idades / Não mapeado,1.99,7.44,322
2016,MA,Feminino,Outras idades / Não mapeado,1.96,7.97,135
2016,MA,Masculino,45 a 59 anos,1.99,8.0,437
2016,MA,Masculino,Outras idades / Não mapeado,1.97,7.96,101
2016,MA,Masculino,Outras idades / Não mapeado,1.99,7.95,287
2016,MG,Masculino,Outras idades / Não mapeado,1.98,7.9,199
2016,MG,Masculino,Outras idades / Não mapeado,1.98,7.95,228
2016,MG,Feminino,Outras idades / Não mapeado,1.99,7.94,179
2016,MG,Masculino,15 a 29 anos,2.0,8.0,219
2016,MG,Feminino,0 a 14 anos,2.0,8.0,235
2016,MG,Feminino,Outras idades / Não mapeado,1.99,7.83,256
2016,MG,Feminino,Outras idades / Não mapeado,2.0,7.9,221
2016,MG,Masculino,Outras idades / Não mapeado,2.0,7.91,158
2016,MG,Masculino,Outras idades / Não mapeado,1.93,7.89,61
2016,MG,Feminino,Outras idades / Não mapeado,1.96,7.93,71
2016,ES,Masculino,30 a 44 anos,1.99,7.99,100
2016,ES,Feminino,Outras idades / Não mapeado,1.99,7.79,150
2016,ES,Masculino,Outras idades / Não mapeado,2.0,7.97,150
2016,ES,Masculino,Outras idades / Não mapeado,1.99,7.91,116
2016,ES,Feminino,45 a 59 anos,1.99,7.98,172
2016,ES,Masculino,0 a 14 anos,1.99,7.97,124
2016,MS,Masculino,Outras idades / Não mapeado,1.97,7.95,92
2016,MS,Masculino,Outras idades / Não mapeado,1.88,7.88,26
2016,MS,Masculino,Outras idades / Não mapeado,1.98,7.94,159
2016,MS,Feminino,Outras idades / Não mapeado,1.94,7.9,89
2016,MS,Feminino,Outras idades / Não mapeado,1.96,7.85,165
2016,MS,Masculino,Outras idades / Não mapeado,1.97,7.92,96
2016,MS,Masculino,15 a 29 anos,2.0,8.0,180
2016,MS,Feminino,Outras idades / Não mapeado,1.98,7.87,155
2016,MS,Feminino,0 a 14 anos,1.99,8.0,123
2016,MS,Feminino,Outras idades / Não mapeado,1.9,7.9,39
2016,MT,Masculino,Outras idades / Não mapeado,1.97,7.9,90
2016,MT,Feminino,Outras idades / Não mapeado,1.98,7.94,125
2016,MT,Feminino,0 a 14 anos,2.0,7.98,211
2016,MT,Feminino,Outras idades / Não mapeado,1.99,7.91,224
2016,MT,Feminino,Outras idades / Não mapeado,1.99,7.88,163
2016,MT,Feminino,Outras idades / Não mapeado,1.89,7.94,54
2016,MT,Masculino,Outras idades / Não mapeado,1.98,7.93,129
2016,MT,Masculino,Outras idades / Não mapeado,1.98,7.94,238
2016,MT,Masculino,15 a 29 anos,2.0,7.99,205
2016,MT,Masculino,Outras idades / Não mapeado,1.94,7.94,52
2016,GO,Feminino,Outras idades / Não mapeado,2.0,7.79,67
2016,GO,Masculino,30 a 44 anos,2.0,8.0,47
2016,GO,Feminino,45 a 59 anos,2.0,7.97,63
2016,GO,Masculino,0 a 14 anos,1.98,7.95,55
2016,GO,Masculino,Outras idades / Não mapeado,2.0,7.95,43
2016,GO,Masculino,Outras idades / Não mapeado,2.0,7.94,49
2016,DF,Masculino,Outras idades / Não mapeado,2.0,7.92,266
2016,DF,Masculino,30 a 44 anos,2.0,7.99,252
2016,DF,Feminino,45 a 59 anos,2.0,7.99,377
2016,DF,Masculino,0 a 14 anos,2.0,8.0,261
2016,DF,Feminino,Outras idades / Não mapeado,2.0,7.9,377
2016,DF,Masculino,Outras idades / Não mapeado,2.0,7.97,322
2018,AC,Feminino,Outras idades / Não mapeado,1.98,7.84,163
2018,AC,Masculino,Outras idades / Não mapeado,1.94,7.94,51
2018,AC,Feminino,15 a 29 anos,2.0,8.0,276
2018,AC,Feminino,60 anos ou mais,2.0,7.78,300
2018,AC,Masculino,Outras idades / Não mapeado,1.96,7.98,51
2018,AM,Masculino,45 a 59 anos,1.99,8.0,617
2018,AM,Masculino,60 anos ou mais,1.99,7.99,485
2018,AM,Feminino,Outras idades / Não mapeado,1.98,7.68,260
2018,AM,Feminino,Outras idades / Não mapeado,1.82,7.99,73
2018,AM,Feminino,Outras idades / Não mapeado,1.86,7.91,122
2018,AM,Masculino,Outras idades / Não mapeado,1.97,7.97,117
2018,AM,Masculino,Outras idades / Não mapeado,1.99,7.92,258
2018,AM,Feminino,Outras idades / Não mapeado,1.99,7.65,342
2018,AM,Masculino,Outras idades / Não mapeado,1.98,7.91,336
2018,AM,Feminino,30 a 44 anos,1.99,8.0,366
2018,AM,Masculino,Outras idades / Não mapeado,1.99,7.97,361
2018,AM,Feminino,Outras idades / Não mapeado,1.99,7.59,341
2018,AM,Feminino,Outras idades / Não mapeado,1.9,7.97,69
2018,AP,Feminino,Outras idades / Não mapeado,1.98,7.84,93
2018,AP,Masculino,Outras idades / Não mapeado,1.95,7.94,62
2018,AP,Feminino,Outras idades / Não mapeado,1.95,7.9,62
2018,AP,Masculino,Outras idades / Não mapeado,1.85,7.96,26
2018,AP,Feminino,0 a 14 anos,2.0,8.0,167
2018,AP,Masculino,Outras idades / Não mapeado,1.92,7.93,61
2018,AP,Masculino,15 a 29 anos,1.99,8.0,162
2018,AP,Masculino,Outras idades / Não mapeado,1.99,7.97,136
2018,AP,Feminino,Outras idades / Não mapeado,1.98,7.76,131
2018,AP,Feminino,Outras idades / Não mapeado,1.79,7.86,14
2018,AL,Masculino,Outras idades / Não mapeado,1.95,7.94,171
2018,AL,Feminino,Outras idades / Não mapeado,1.91,7.97,117
2018,AL,Masculino,Outras idades / Não mapeado,1.96,7.98,49
2018,AL,Feminino,Outras idades / Não mapeado,1.94,7.71,141
2018,AL,Feminino,Outras idades / Não mapeado,1.91,8.0,44
2018,AL,Masculino,Outras idades / Não mapeado,1.94,7.96,109
2018,AL,Feminino,0 a 14 anos,2.0,7.98,198
2018,AL,Masculino,Outras idades / Não mapeado,1.93,7.94,86
2018,AL,Masculino,15 a 29 anos,2.0,8.0,207
2018,AL,Feminino,Outras idades / Não mapeado,1.99,7.68,196
2018,BA,Feminino,Outras idades / Não mapeado,1.98,7.83,164
2018,BA,Feminino,60 anos ou mais,2.0,7.74,257
2018,BA,Feminino,15 a 29 anos,1.99,7.99,239
2018,BA,Masculino,Outras idades / Não mapeado,1.89,7.94,65
2018,BA,Masculino,Outras idades / Não mapeado,1.87,7.93,92
2018,TO,Masculino,60 anos ou mais,2.0,7.99,84
2018,TO,Feminino,Outras idades / Não mapeado,1.99,7.81,119
2018,TO,Masculino,45 a 59 anos,2.0,8.0,145
2018,TO,Masculino,Outras idades / Não mapeado,1.96,7.96,50
2018,TO,Masculino,Outras idades / Não mapeado,1.99,7.96,91
2018,TO,Feminino,30 a 44 anos,2.0,8.0,54
2018,TO,Feminino,Outras idades / Não mapeado,1.97,7.88,66
2018,TO,Feminino,Outras idades / Não mapeado,1.99,7.8,103
2018,TO,Masculino,Outras idades / Não mapeado,2.0,7.96,92
2018,TO,Masculino,Outras idades / Não mapeado,1.96,7.95,74
2018,TO,Feminino,Outras idades / Não mapeado,1.96,7.92,24
2018,TO,Feminino,Outras idades / Não mapeado,2.0,7.97,38
2018,TO,Feminino,Outras idades / Não mapeado,1.92,7.96,24
2018,SE,Feminino,Outras idades / Não mapeado,1.99,7.64,198
2018,SE,Masculino,Outras idades / Não mapeado,1.99,7.98,163
2018,SE,Masculino,0 a 14 anos,2.0,8.0,143
2018,SE,Feminino,45 a 59 anos,1.99,7.96,204
2018,SE,Masculino,30 a 44 anos,2.0,8.0,144
2018,SE,Masculino,Outras idades / Não mapeado,1.98,7.9,123
2018,SP,Feminino,Outras idades / Não mapeado,1.99,7.92,165
2018,SP,Masculino,Outras idades / Não mapeado,2.0,7.92,133
2018,SP,Masculino,Outras idades / Não mapeado,2.0,7.87,129
2018,SP,Feminino,Outras idades / Não mapeado,2.0,7.86,42
2018,SP,Masculino,15 a 29 anos,1.99,7.99,144
2018,SP,Feminino,Outras idades / Não mapeado,1.98,7.96,122
2018,SP,Feminino,0 a 14 anos,2.0,7.99,109
2018,SP,Feminino,Outras idades / Não mapeado,2.0,7.87,136
2018,SP,Masculino,Outras idades / Não mapeado,2.0,7.97,137
2018,SP,Masculino,Outras idades / Não mapeado,1.9,7.79,39
2018,SC,Feminino,Outras idades / Não mapeado,1.99,7.97,188
2018,SC,Feminino,15 a 29 anos,1.99,8.0,164
2018,SC,Masculino,Outras idades / Não mapeado,1.97,7.92,75
2018,SC,Feminino,60 anos ou mais,1.99,7.97,176
2018,SC,Masculino,Outras idades / Não mapeado,2.0,7.93,29
2018,RS,Masculino,30 a 44 anos,1.99,7.98,200
2018,RS,Feminino,Outras idades / Não mapeado,1.98,7.91,278
2018,RS,Masculino,Outras idades / Não mapeado,1.99,7.94,313
2018,RS,Masculino,Outras idades / Não mapeado,1.99,7.99,280
2018,RS,Masculino,0 a 14 anos,2.0,8.0,224
2018,RS,Feminino,45 a 59 anos,2.0,7.99,307
2018,MA,Masculino,Outras idades / Não mapeado,1.93,8.0,27
2018,MA,Feminino,Outras idades / Não mapeado,1.98,7.83,90
2018,MA,Feminino,15 a 29 anos,1.99,8.0,167
2018,MA,Feminino,60 anos ou mais,1.99,7.76,144
2018,MA,Masculino,Outras idades / Não mapeado,1.97,8.0,31
2018,CE,Feminino,Outras idades / Não mapeado,1.99,7.89,230
2018,CE,Feminino,15 a 29 anos,2.0,7.99,291
2018,CE,Feminino,60 anos ou mais,1.99,7.74,329
2018,CE,Masculino,Outras idades / Não mapeado,1.91,7.97,79
2018,CE,Masculino,Outras idades / Não mapeado,1.94,7.98,93
2018,MG,Masculino,Outras idades / Não mapeado,2.0,8.0,16
2018,MG,Feminino,Outras idades / Não mapeado,2.0,7.82,11
2018,MG,Masculino,30 a 44 anos,2.0,8.0,4
2018,MG,Feminino,45 a 59 anos,2.0,8.0,12
2018,MG,Masculino,0 a 14 anos,2.0,8.0,5
2018,MG,Masculino,Outras idades / Não mapeado,2.0,7.8,5
2018,ES,Feminino,Outras idades / Não mapeado,1.99,7.86,250
2018,ES,Masculino,Outras idades / Não mapeado,1.99,7.94,285
2018,ES,Masculino,45 a 59 anos,1.98,7.99,310
2018,ES,Feminino,Outras idades / Não mapeado,1.99,7.88,238
2018,ES,Feminino,Outras idades / Não mapeado,1.96,7.95,138
2018,ES,Masculino,Outras idades / Não mapeado,1.98,7.97,277
2018,ES,Feminino,Outras idades / Não mapeado,1.99,7.92,85
2018,ES,Feminino,30 a 44 anos,2.0,7.99,186
2018,ES,Masculino,60 anos ou mais,2.0,7.99,252
2018,ES,Feminino,Outras idades / Não mapeado,1.99,7.85,284
2018,ES,Masculino,Outras idades / Não mapeado,1.98,7.88,117
2018,ES,Feminino,Outras idades / Não mapeado,1.91,7.9,88
2018,ES,Masculino,Outras idades / Não mapeado,1.99,7.9,238
2018,MS,Masculino,Outras idades / Não mapeado,1.98,7.98,281
2018,MS,Masculino,0 a 14 anos,2.0,8.0,285
2018,MS,Feminino,Outras idades / Não mapeado,1.98,7.79,321
2018,MS,Masculino,30 a 44 anos,2.0,8.0,243
2018,MS,Feminino,45 a 59 anos,1.99,7.98,345
2018,MS,Masculino,Outras idades / Não mapeado,1.98,7.92,239
2018,GO,Feminino,Outras idades / Não mapeado,1.84,7.93,57
2018,GO,Masculino,60 anos ou mais,1.99,7.95,153
2018,GO,Masculino,Outras idades / Não mapeado,2.0,7.94,176
2018,GO,Feminino,Outras idades / Não mapeado,1.99,7.8,188
2018,GO,Feminino,30 a 44 anos,2.0,7.99,152
2018,GO,Feminino,Outras idades / Não mapeado,1.95,7.91,64
2018,GO,Masculino,Outras idades / Não mapeado,1.99,7.94,160
2018,GO,Feminino,Outras idades / Não mapeado,1.99,7.84,160
2018,GO,Masculino,Outras idades / Não mapeado,1.99,7.94,159
